target,shot_id,block,scale,zero_scale,finite,n_calibration_samples,n_evaluation_samples,valid_for_normalized_scoring
ece39,189651,A,1205.6528382065003,False,True,87,22,True
ece39,189651,B,997.6057974636856,False,True,130,22,True
ece39,189651,C,922.7117316655106,False,True,174,22,True
ece39,195264,A,1351.1243857660575,False,True,105,27,True
ece39,195264,B,1219.8771343159908,False,True,158,26,True
ece39,195264,C,1098.721357112437,False,True,211,26,True
ece39,195267,A,1570.5789916489794,False,True,107,27,True
ece39,195267,B,1548.9785748591003,False,True,160,27,True
ece39,195267,C,1373.0515472281468,False,True,214,27,True
ece39,195273,A,1756.99744258101,False,True,107,27,True
ece39,195273,B,1723.7097306420374,False,True,160,27,True
ece39,195273,C,1565.9261333159936,False,True,214,27,True
ece39,195638,A,719.645690174354,False,True,95,24,True
ece39,195638,B,725.613137496087,False,True,142,24,True
ece39,195638,C,639.0355055484064,False,True,190,24,True
ece39,195647,A,803.9811913409853,False,True,95,24,True
ece39,195647,B,711.8309801618313,False,True,142,24,True
ece39,195647,C,639.5725214533746,False,True,190,24,True
ece39,195650,A,733.923892478503,False,True,95,24,True
ece39,195650,B,611.5889593813906,False,True,142,24,True
ece39,195650,C,532.8750797216084,False,True,190,24,True
ece39,195655,A,698.7572537335444,False,True,95,24,True
ece39,195655,B,570.9561143195704,False,True,143,24,True
ece39,195655,C,494.8580787532596,False,True,191,24,True
ece40,160715,A,763.8184456988942,False,True,86,21,True
ece40,160715,B,989.2036060080856,False,True,129,21,True
ece40,160715,C,976.8501908686214,False,True,172,21,True
ece40,160720,A,835.9008940545128,False,True,86,21,True
ece40,160720,B,1040.0460548409185,False,True,129,21,True
ece40,160720,C,997.4130676433613,False,True,172,21,True
ece40,161138,A,448.3834457206006,False,True,75,19,True
ece40,161138,B,373.2928902657706,False,True,112,19,True
ece40,161138,C,328.4066375577858,False,True,150,19,True
ece40,165022,A,893.9794317667386,False,True,85,22,True
ece40,165022,B,1065.3766892562144,False,True,128,21,True
ece40,165022,C,1003.0280568661857,False,True,171,21,True
ece40,165028,A,743.0947867286393,False,True,86,21,True
ece40,165028,B,676.7649792587463,False,True,129,21,True
ece40,165028,C,601.3225729224386,False,True,172,21,True
ece40,165042,A,682.7835163156595,False,True,85,22,True
ece40,165042,B,782.8115981998599,False,True,128,21,True
ece40,165042,C,731.2410462281478,False,True,171,21,True
ece40,165861,A,706.8596792393997,False,True,86,21,True
ece40,165861,B,873.2426618194099,False,True,129,21,True
ece40,165861,C,795.9362166421763,False,True,172,21,True
ece40,170396,A,839.3170617283197,False,True,92,23,True
ece40,170396,B,1011.8176694748203,False,True,138,23,True
ece40,170396,C,1033.437921832802,False,True,184,23,True
ece40,187017,A,220.25554319889326,False,True,100,25,True
ece40,187017,B,213.14576398764055,False,True,150,25,True
ece40,187017,C,284.1558709401566,False,True,200,25,True
ece40,187020,A,149.98228854654576,False,True,102,26,True
ece40,187020,B,152.2255711543312,False,True,154,25,True
ece40,187020,C,209.74279498505462,False,True,205,26,True
ece40,187024,A,75.11644729776536,False,True,102,26,True
ece40,187024,B,83.28907901238325,False,True,154,25,True
ece40,187024,C,106.41901882104226,False,True,205,26,True
ece40,189647,A,868.9282083332452,False,True,87,22,True
ece40,189647,B,747.0165387153262,False,True,130,22,True
ece40,189647,C,651.0765679561026,False,True,174,22,True
ece40,189651,A,1092.2394174285098,False,True,87,22,True
ece40,189651,B,909.0652934842675,False,True,130,22,True
ece40,189651,C,799.501261972271,False,True,174,22,True
ece40,195264,A,1154.1178021932833,False,True,105,27,True
ece40,195264,B,1034.4051861453347,False,True,158,26,True
ece40,195264,C,932.0414318461235,False,True,211,26,True
ece40,195267,A,1321.0291115502298,False,True,107,27,True
ece40,195267,B,1287.895246773635,False,True,160,27,True
ece40,195267,C,1140.4938619176107,False,True,214,27,True
ece40,195273,A,1512.9507037262576,False,True,107,27,True
ece40,195273,B,1467.4932213437476,False,True,160,27,True
ece40,195273,C,1336.3880903287827,False,True,214,27,True
ece40,195638,A,665.3644840266585,False,True,95,24,True
ece40,195638,B,690.7054065173126,False,True,142,24,True
ece40,195638,C,607.7448576092587,False,True,190,24,True
ece40,195647,A,702.0401225549527,False,True,95,24,True
ece40,195647,B,639.8084576716449,False,True,142,24,True
ece40,195647,C,580.1261522218897,False,True,190,24,True
ece40,195650,A,662.1885447803548,False,True,95,24,True
ece40,195650,B,556.383967468018,False,True,142,24,True
ece40,195650,C,485.1880744247891,False,True,190,24,True
ece40,195655,A,625.6706714006116,False,True,95,24,True
ece40,195655,B,511.8471860822611,False,True,143,24,True
ece40,195655,C,444.962548799344,False,True,191,24,True
cerqrott3,160715,A,58544.215286243605,False,True,86,21,True
cerqrott3,160715,B,53045.01610514793,False,True,129,21,True
cerqrott3,160715,C,48106.37013788439,False,True,172,21,True
cerqrott3,160720,A,54967.9574295238,False,True,86,21,True
cerqrott3,160720,B,50266.70543921106,False,True,129,21,True
cerqrott3,160720,C,47422.01424001301,False,True,172,21,True
cerqrott3,161138,A,15248.098354387772,False,True,75,19,True
cerqrott3,161138,B,12831.221584292885,False,True,112,19,True
cerqrott3,161138,C,11361.637623808581,False,True,150,19,True
cerqrott3,165022,A,70726.1293268785,False,True,85,22,True
cerqrott3,165022,B,58434.17690334699,False,True,128,21,True
cerqrott3,165022,C,50831.84565049871,False,True,171,21,True
cerqrott3,165028,A,70984.58629678609,False,True,86,21,True
cerqrott3,165028,B,60354.47476977326,False,True,129,21,True
cerqrott3,165028,C,53771.508538006674,False,True,172,21,True
cerqrott3,165042,A,53590.97792738721,False,True,85,22,True
cerqrott3,165042,B,47510.06754710389,False,True,128,21,True
cerqrott3,165042,C,43427.790955244236,False,True,171,21,True
cerqrott3,165861,A,58994.02944386821,False,True,86,21,True
cerqrott3,165861,B,49070.73923580827,False,True,129,21,True
cerqrott3,165861,C,42949.05616946507,False,True,172,21,True
cerqrott3,170396,A,61767.97860567709,False,True,92,23,True
cerqrott3,170396,B,62328.272080557144,False,True,138,23,True
cerqrott3,170396,C,60334.84375079351,False,True,184,23,True
cerqrott3,187017,A,30643.364937385886,False,True,100,25,True
cerqrott3,187017,B,29257.80811530817,False,True,150,25,True
cerqrott3,187017,C,25712.81485866223,False,True,200,25,True
cerqrott3,187020,A,25190.796999917307,False,True,102,26,True
cerqrott3,187020,B,25347.29171229234,False,True,154,25,True
cerqrott3,187020,C,29090.006134454623,False,True,205,26,True
cerqrott3,187024,A,36192.8979611544,False,True,102,26,True
cerqrott3,187024,B,33512.892040073035,False,True,154,25,True
cerqrott3,187024,C,36391.75545113364,False,True,205,26,True
cerqrott3,189647,A,78610.85862789652,False,True,87,22,True
cerqrott3,189647,B,68926.82162114193,False,True,130,22,True
cerqrott3,189647,C,60708.49199549273,False,True,174,22,True
cerqrott3,189651,A,89304.20694092846,False,True,87,22,True
cerqrott3,189651,B,73963.78991695475,False,True,130,22,True
cerqrott3,189651,C,66315.8817063871,False,True,174,22,True
cerqrott3,195264,A,73001.32838488149,False,True,105,27,True
cerqrott3,195264,B,60544.79964084869,False,True,158,26,True
cerqrott3,195264,C,52573.49541331259,False,True,211,26,True
cerqrott3,195267,A,73388.35800210474,False,True,107,27,True
cerqrott3,195267,B,62313.66414203502,False,True,160,27,True
cerqrott3,195267,C,54804.452983555835,False,True,214,27,True
cerqrott3,195273,A,78229.46207247385,False,True,107,27,True
cerqrott3,195273,B,64979.72005651943,False,True,160,27,True
cerqrott3,195273,C,57788.240514665275,False,True,214,27,True
cerqrott3,195638,A,42754.57081025949,False,True,95,24,True
cerqrott3,195638,B,40430.34361405126,False,True,142,24,True
cerqrott3,195638,C,38308.48719757777,False,True,190,24,True
cerqrott3,195647,A,48250.44721916374,False,True,95,24,True
cerqrott3,195647,B,43811.53245265833,False,True,142,24,True
cerqrott3,195647,C,39609.11846167376,False,True,190,24,True
cerqrott3,195650,A,53860.18096300997,False,True,95,24,True
cerqrott3,195650,B,44256.67010548846,False,True,142,24,True
cerqrott3,195650,C,39119.98050846772,False,True,190,24,True
cerqrott3,195655,A,47664.30224802443,False,True,95,24,True
cerqrott3,195655,B,40702.59605084044,False,True,143,24,True
cerqrott3,195655,C,35558.77769408416,False,True,191,24,True
cerqrott6,160715,A,35679.944216070646,False,True,86,21,True
cerqrott6,160715,B,33551.069078554436,False,True,129,21,True
cerqrott6,160715,C,31006.13561679124,False,True,172,21,True
cerqrott6,160720,A,35452.13455825877,False,True,86,21,True
cerqrott6,160720,B,33451.285384066985,False,True,129,21,True
cerqrott6,160720,C,32619.284600705094,False,True,172,21,True
cerqrott6,161138,A,11613.961205965657,False,True,75,19,True
cerqrott6,161138,B,9880.280090027996,False,True,112,19,True
cerqrott6,161138,C,9489.304036240761,False,True,150,19,True
cerqrott6,165022,A,49215.77064213149,False,True,85,22,True
cerqrott6,165022,B,40766.58484447891,False,True,128,21,True
cerqrott6,165022,C,35679.50124396861,False,True,171,21,True
cerqrott6,165028,A,71438.82324614676,False,True,86,21,True
cerqrott6,165028,B,64577.223291895665,False,True,129,21,True
cerqrott6,165028,C,57375.22168157409,False,True,172,21,True
cerqrott6,165042,A,37359.4719006773,False,True,85,22,True
cerqrott6,165042,B,32084.507070983316,False,True,128,21,True
cerqrott6,165042,C,28933.8066675604,False,True,171,21,True
cerqrott6,165861,A,41373.40072994912,False,True,86,21,True
cerqrott6,165861,B,34695.823361029354,False,True,129,21,True
cerqrott6,165861,C,30985.279108450934,False,True,172,21,True
cerqrott6,170396,A,38348.49198394344,False,True,92,23,True
cerqrott6,170396,B,37910.45907625919,False,True,138,23,True
cerqrott6,170396,C,34892.61186316396,False,True,184,23,True
cerqrott6,187017,A,14971.554838054171,False,True,100,25,True
cerqrott6,187017,B,12453.270747299883,False,True,150,25,True
cerqrott6,187017,C,11443.588493231278,False,True,200,25,True
cerqrott6,187020,A,11590.465776088615,False,True,102,26,True
cerqrott6,187020,B,10290.287643376998,False,True,154,25,True
cerqrott6,187020,C,10804.525256381428,False,True,205,26,True
cerqrott6,187024,A,3958.8091077896456,False,True,102,26,True
cerqrott6,187024,B,6026.63508775553,False,True,154,25,True
cerqrott6,187024,C,7786.967214624636,False,True,205,26,True
cerqrott6,189647,A,47641.33038122934,False,True,87,22,True
cerqrott6,189647,B,42241.76148978481,False,True,130,22,True
cerqrott6,189647,C,36635.74806951899,False,True,174,22,True
cerqrott6,189651,A,57273.404857240675,False,True,87,22,True
cerqrott6,189651,B,49461.577122224735,False,True,130,22,True
cerqrott6,189651,C,46623.2188003366,False,True,174,22,True
cerqrott6,195264,A,38143.95101606366,False,True,105,27,True
cerqrott6,195264,B,31752.02765689334,False,True,158,26,True
cerqrott6,195264,C,27749.05111992256,False,True,211,26,True
cerqrott6,195267,A,38704.38048089183,False,True,107,27,True
cerqrott6,195267,B,32301.16212063468,False,True,160,27,True
cerqrott6,195267,C,28541.714427114857,False,True,214,27,True
cerqrott6,195273,A,40200.8327887791,False,True,107,27,True
cerqrott6,195273,B,33399.42275917638,False,True,160,27,True
cerqrott6,195273,C,30378.823958004057,False,True,214,27,True
cerqrott6,195638,A,25411.34230446479,False,True,95,24,True
cerqrott6,195638,B,25359.332055830542,False,True,142,24,True
cerqrott6,195638,C,22145.788874111877,False,True,190,24,True
cerqrott6,195647,A,30415.50032112858,False,True,95,24,True
cerqrott6,195647,B,26517.98455111792,False,True,142,24,True
cerqrott6,195647,C,23355.425748510977,False,True,190,24,True
cerqrott6,195650,A,31348.538446744784,False,True,95,24,True
cerqrott6,195650,B,26414.42995801681,False,True,142,24,True
cerqrott6,195650,C,23766.461491089674,False,True,190,24,True
cerqrott6,195655,A,30056.261673597044,False,True,95,24,True
cerqrott6,195655,B,25861.4093722055,False,True,143,24,True
cerqrott6,195655,C,22861.98793517326,False,True,191,24,True
cerqrott8,160715,A,29779.69589660188,False,True,86,21,True
cerqrott8,160715,B,27103.10773525573,False,True,129,21,True
cerqrott8,160715,C,24391.526982307918,False,True,172,21,True
cerqrott8,160720,A,29698.238468920455,False,True,86,21,True
cerqrott8,160720,B,27051.2148138201,False,True,129,21,True
cerqrott8,160720,C,26200.27380085622,False,True,172,21,True
cerqrott8,161138,A,11434.851732350566,False,True,75,19,True
cerqrott8,161138,B,9803.146245745438,False,True,112,19,True
cerqrott8,161138,C,9531.007110294862,False,True,150,19,True
cerqrott8,165022,A,43863.83340852886,False,True,85,22,True
cerqrott8,165022,B,36228.04905004824,False,True,128,21,True
cerqrott8,165022,C,31934.141857350205,False,True,171,21,True
cerqrott8,165028,A,41978.210265764385,False,True,86,21,True
cerqrott8,165028,B,36501.51827305636,False,True,129,21,True
cerqrott8,165028,C,32778.27285492304,False,True,172,21,True
cerqrott8,165042,A,33919.867014872136,False,True,85,22,True
cerqrott8,165042,B,29800.30883282433,False,True,128,21,True
cerqrott8,165042,C,27124.63827448642,False,True,171,21,True
cerqrott8,165861,A,36637.41634010324,False,True,86,21,True
cerqrott8,165861,B,30351.338391189103,False,True,129,21,True
cerqrott8,165861,C,26844.21655910701,False,True,172,21,True
cerqrott8,170396,A,33879.73387252873,False,True,92,23,True
cerqrott8,170396,B,32248.038762950826,False,True,138,23,True
cerqrott8,170396,C,29355.742486616902,False,True,184,23,True
cerqrott8,187017,A,12887.899100402388,False,True,100,25,True
cerqrott8,187017,B,10887.458741385055,False,True,150,25,True
cerqrott8,187017,C,9861.465072744168,False,True,200,25,True
cerqrott8,187020,A,10786.66593193673,False,True,102,26,True
cerqrott8,187020,B,9420.55935640374,False,True,154,25,True
cerqrott8,187020,C,9492.358090571402,False,True,205,26,True
cerqrott8,187024,A,3441.2127919901554,False,True,102,26,True
cerqrott8,187024,B,4898.022240775061,False,True,154,25,True
cerqrott8,187024,C,6169.228055796671,False,True,205,26,True
cerqrott8,189647,A,42343.2691860301,False,True,87,22,True
cerqrott8,189647,B,36651.64962759372,False,True,130,22,True
cerqrott8,189647,C,31932.73444746609,False,True,174,22,True
cerqrott8,189651,A,48961.38140405131,False,True,87,22,True
cerqrott8,189651,B,41553.12146848262,False,True,130,22,True
cerqrott8,189651,C,36787.60632368971,False,True,174,22,True
cerqrott8,195264,A,35256.49397685681,False,True,105,27,True
cerqrott8,195264,B,29451.865855564218,False,True,158,26,True
cerqrott8,195264,C,25728.8565877657,False,True,211,26,True
cerqrott8,195267,A,35538.07851234923,False,True,107,27,True
cerqrott8,195267,B,29684.93080183813,False,True,160,27,True
cerqrott8,195267,C,26944.258377146176,False,True,214,27,True
cerqrott8,195273,A,35950.21671404075,False,True,107,27,True
cerqrott8,195273,B,30069.4337036184,False,True,160,27,True
cerqrott8,195273,C,26765.813205667368,False,True,214,27,True
cerqrott8,195638,A,25762.424474141757,False,True,95,24,True
cerqrott8,195638,B,24805.43955511282,False,True,142,24,True
cerqrott8,195638,C,22152.40032323791,False,True,190,24,True
cerqrott8,195647,A,30469.438552520045,False,True,95,24,True
cerqrott8,195647,B,26241.83935508547,False,True,142,24,True
cerqrott8,195647,C,22978.352793696715,False,True,190,24,True
cerqrott8,195650,A,30972.676375306422,False,True,95,24,True
cerqrott8,195650,B,25640.926875192676,False,True,142,24,True
cerqrott8,195650,C,22419.55975765836,False,True,190,24,True
cerqrott8,195655,A,29874.64172054384,False,True,95,24,True
cerqrott8,195655,B,25660.83483823868,False,True,143,24,True
cerqrott8,195655,C,22753.45500431991,False,True,191,24,True
cerqrott10,160715,A,21059.93659841096,False,True,86,21,True
cerqrott10,160715,B,19385.930998184947,False,True,129,21,True
cerqrott10,160715,C,18000.29814251721,False,True,172,21,True
cerqrott10,160720,A,21931.52311193883,False,True,86,21,True
cerqrott10,160720,B,19504.885145514487,False,True,129,21,True
cerqrott10,160720,C,19992.325160129214,False,True,172,21,True
cerqrott10,161138,A,7562.900721287165,False,True,75,19,True
cerqrott10,161138,B,6611.493366547667,False,True,112,19,True
cerqrott10,161138,C,6148.23142736517,False,True,150,19,True
cerqrott10,165022,A,40524.66091458883,False,True,85,22,True
cerqrott10,165022,B,33588.008501217766,False,True,128,21,True
cerqrott10,165022,C,29768.751754199224,False,True,171,21,True
cerqrott10,165028,A,37589.64789594676,False,True,86,21,True
cerqrott10,165028,B,31864.712808953478,False,True,129,21,True
cerqrott10,165028,C,29922.171918951222,False,True,172,21,True
cerqrott10,165042,A,32104.117620211236,False,True,85,22,True
cerqrott10,165042,B,28495.839524319814,False,True,128,21,True
cerqrott10,165042,C,26068.326441429977,False,True,171,21,True
cerqrott10,165861,A,34051.17577948847,False,True,86,21,True
cerqrott10,165861,B,28312.17702117864,False,True,129,21,True
cerqrott10,165861,C,25004.35293711873,False,True,172,21,True
cerqrott10,170396,A,27602.19283902827,False,True,92,23,True
cerqrott10,170396,B,24979.430237235552,False,True,138,23,True
cerqrott10,170396,C,22065.35100322045,False,True,184,23,True
cerqrott10,187017,A,12620.513300457604,False,True,100,25,True
cerqrott10,187017,B,10797.660873674262,False,True,150,25,True
cerqrott10,187017,C,9971.994665735267,False,True,200,25,True
cerqrott10,187020,A,11314.420249118495,False,True,102,26,True
cerqrott10,187020,B,9670.942991478065,False,True,154,25,True
cerqrott10,187020,C,9099.143060136566,False,True,205,26,True
cerqrott10,187024,A,3876.754596647207,False,True,102,26,True
cerqrott10,187024,B,4530.39470226696,False,True,154,25,True
cerqrott10,187024,C,5035.018523712856,False,True,205,26,True
cerqrott10,189647,A,36847.18847535625,False,True,87,22,True
cerqrott10,189647,B,31276.74825039798,False,True,130,22,True
cerqrott10,189647,C,27743.80904424775,False,True,174,22,True
cerqrott10,189651,A,38250.310447004515,False,True,87,22,True
cerqrott10,189651,B,31831.31351072009,False,True,130,22,True
cerqrott10,189651,C,27803.17422775036,False,True,174,22,True
cerqrott10,195264,A,32699.986229023598,False,True,105,27,True
cerqrott10,195264,B,28346.706688815066,False,True,158,26,True
cerqrott10,195264,C,25288.41578294482,False,True,211,26,True
cerqrott10,195267,A,33108.87838377977,False,True,107,27,True
cerqrott10,195267,B,28066.59941549973,False,True,160,27,True
cerqrott10,195267,C,28153.117219706022,False,True,214,27,True
cerqrott10,195273,A,34260.73182179927,False,True,107,27,True
cerqrott10,195273,B,29013.954253897755,False,True,160,27,True
cerqrott10,195273,C,26762.322093610936,False,True,214,27,True
cerqrott10,195638,A,22467.17509106611,False,True,95,24,True
cerqrott10,195638,B,21471.70057688417,False,True,142,24,True
cerqrott10,195638,C,19169.392437943567,False,True,190,24,True
cerqrott10,195647,A,26633.19485700199,False,True,95,24,True
cerqrott10,195647,B,23346.91645490907,False,True,142,24,True
cerqrott10,195647,C,20647.922327770764,False,True,190,24,True
cerqrott10,195650,A,26533.585910651727,False,True,95,24,True
cerqrott10,195650,B,21829.714282229586,False,True,142,24,True
cerqrott10,195650,C,18932.718326062197,False,True,190,24,True
cerqrott10,195655,A,26360.650397207894,False,True,95,24,True
cerqrott10,195655,B,23681.797343631086,False,True,143,24,True
cerqrott10,195655,C,21554.99784725638,False,True,191,24,True
cerqrott11,160715,A,17276.882660873845,False,True,86,21,True
cerqrott11,160715,B,16891.548830118212,False,True,129,21,True
cerqrott11,160715,C,16475.53789810855,False,True,172,21,True
cerqrott11,160720,A,19006.45320339475,False,True,86,21,True
cerqrott11,160720,B,17670.419280378475,False,True,129,21,True
cerqrott11,160720,C,17455.804343758235,False,True,172,21,True
cerqrott11,161138,A,7628.45672978611,False,True,75,19,True
cerqrott11,161138,B,7030.370432355267,False,True,112,19,True
cerqrott11,161138,C,6722.810526106514,False,True,150,19,True
cerqrott11,165022,A,38798.44087833929,False,True,85,22,True
cerqrott11,165022,B,32379.344106235447,False,True,128,21,True
cerqrott11,165022,C,28890.66176751703,False,True,171,21,True
cerqrott11,165028,A,35332.43302220493,False,True,86,21,True
cerqrott11,165028,B,29677.853064644252,False,True,129,21,True
cerqrott11,165028,C,28013.392382546,False,True,172,21,True
cerqrott11,165042,A,30830.77655049737,False,True,85,22,True
cerqrott11,165042,B,27872.398769282172,False,True,128,21,True
cerqrott11,165042,C,25715.42334508601,False,True,171,21,True
cerqrott11,165861,A,32668.946207190977,False,True,86,21,True
cerqrott11,165861,B,27424.45164285428,False,True,129,21,True
cerqrott11,165861,C,24270.033342193135,False,True,172,21,True
cerqrott11,170396,A,20678.224878021625,False,True,92,23,True
cerqrott11,170396,B,18203.423829840634,False,True,138,23,True
cerqrott11,170396,C,16466.59155860187,False,True,184,23,True
cerqrott11,187017,A,12952.434770851638,False,True,100,25,True
cerqrott11,187017,B,11134.367000738428,False,True,150,25,True
cerqrott11,187017,C,10640.099140216587,False,True,200,25,True
cerqrott11,187020,A,12057.659590090774,False,True,102,26,True
cerqrott11,187020,B,10019.464100454423,False,True,154,25,True
cerqrott11,187020,C,8974.634513860456,False,True,205,26,True
cerqrott11,187024,A,5048.60101390864,False,True,102,26,True
cerqrott11,187024,B,4838.081662565562,False,True,154,25,True
cerqrott11,187024,C,4715.5610862632475,False,True,205,26,True
cerqrott11,189647,A,29841.744850355823,False,True,87,22,True
cerqrott11,189647,B,26257.154784338873,False,True,130,22,True
cerqrott11,189647,C,24402.60408846571,False,True,174,22,True
cerqrott11,189651,A,28289.028949487172,False,True,87,22,True
cerqrott11,189651,B,23226.66669671469,False,True,130,22,True
cerqrott11,189651,C,20218.668643636953,False,True,174,22,True
cerqrott11,195264,A,30223.143077742516,False,True,105,27,True
cerqrott11,195264,B,27923.418335133592,False,True,158,26,True
cerqrott11,195264,C,25582.50178252892,False,True,211,26,True
cerqrott11,195267,A,30647.960761069553,False,True,107,27,True
cerqrott11,195267,B,26487.126719472853,False,True,160,27,True
cerqrott11,195267,C,27968.559129344518,False,True,214,27,True
cerqrott11,195273,A,31610.30934885373,False,True,107,27,True
cerqrott11,195273,B,27271.07461512056,False,True,160,27,True
cerqrott11,195273,C,25970.554901034597,False,True,214,27,True
cerqrott11,195638,A,20210.15028267515,False,True,95,24,True
cerqrott11,195638,B,20019.08578059641,False,True,142,24,True
cerqrott11,195638,C,18022.413944940225,False,True,190,24,True
cerqrott11,195647,A,23586.964312356173,False,True,95,24,True
cerqrott11,195647,B,21863.037902086366,False,True,142,24,True
cerqrott11,195647,C,19790.36408331421,False,True,190,24,True
cerqrott11,195650,A,22936.58630341756,False,True,95,24,True
cerqrott11,195650,B,19442.405529946078,False,True,142,24,True
cerqrott11,195650,C,16994.52563483455,False,True,190,24,True
cerqrott11,195655,A,24065.219704422943,False,True,95,24,True
cerqrott11,195655,B,23402.2021675166,False,True,143,24,True
cerqrott11,195655,C,21933.10613889836,False,True,191,24,True
cerqrott12,160715,A,11465.370341042166,False,True,86,21,True
cerqrott12,160715,B,11405.074670480988,False,True,129,21,True
cerqrott12,160715,C,11946.93669053218,False,True,172,21,True
cerqrott12,160720,A,14362.450842647331,False,True,86,21,True
cerqrott12,160720,B,12962.0592720699,False,True,129,21,True
cerqrott12,160720,C,13279.250480096893,False,True,172,21,True
cerqrott12,161138,A,13185.140314247998,False,True,75,19,True
cerqrott12,161138,B,11394.126597308092,False,True,112,19,True
cerqrott12,161138,C,10699.648166622648,False,True,150,19,True
cerqrott12,165022,A,34463.18013083602,False,True,85,22,True
cerqrott12,165022,B,29845.127465378206,False,True,128,21,True
cerqrott12,165022,C,26905.909600596424,False,True,171,21,True
cerqrott12,165028,A,30888.063085704765,False,True,86,21,True
cerqrott12,165028,B,26369.81722932549,False,True,129,21,True
cerqrott12,165028,C,26118.102812442918,False,True,172,21,True
cerqrott12,165042,A,27699.627517472658,False,True,85,22,True
cerqrott12,165042,B,26150.587627267585,False,True,128,21,True
cerqrott12,165042,C,24290.27681391974,False,True,171,21,True
cerqrott12,165861,A,28952.4925799159,False,True,86,21,True
cerqrott12,165861,B,25583.290180718905,False,True,129,21,True
cerqrott12,165861,C,22654.450281729027,False,True,172,21,True
cerqrott12,170396,A,12058.234416785046,False,True,92,23,True
cerqrott12,170396,B,11187.917577650627,False,True,138,23,True
cerqrott12,170396,C,10557.007341532444,False,True,184,23,True
cerqrott12,187017,A,15784.019027082491,False,True,100,25,True
cerqrott12,187017,B,13546.649100276316,False,True,150,25,True
cerqrott12,187017,C,14151.191033206005,False,True,200,25,True
cerqrott12,187020,A,15269.21293470455,False,True,102,26,True
cerqrott12,187020,B,12548.76265647238,False,True,154,25,True
cerqrott12,187020,C,11002.125486004614,False,True,205,26,True
cerqrott12,187024,A,7979.053870517359,False,True,102,26,True
cerqrott12,187024,B,6735.063143487813,False,True,154,25,True
cerqrott12,187024,C,5887.147164044563,False,True,205,26,True
cerqrott12,189647,A,13361.511858255524,False,True,87,22,True
cerqrott12,189647,B,13627.45058816105,False,True,130,22,True
cerqrott12,189647,C,14246.69208484828,False,True,174,22,True
cerqrott12,189651,A,12335.7068368636,False,True,87,22,True
cerqrott12,189651,B,10553.093857596019,False,True,130,22,True
cerqrott12,189651,C,9341.832127892034,False,True,174,22,True
cerqrott12,195264,A,27293.87017026646,False,True,105,27,True
cerqrott12,195264,B,25435.67032970573,False,True,158,26,True
cerqrott12,195264,C,24030.911830343597,False,True,211,26,True
cerqrott12,195267,A,26702.575987564334,False,True,107,27,True
cerqrott12,195267,B,23686.927162019776,False,True,160,27,True
cerqrott12,195267,C,24894.79418442264,False,True,214,27,True
cerqrott12,195273,A,27961.50854995688,False,True,107,27,True
cerqrott12,195273,B,25108.955891939633,False,True,160,27,True
cerqrott12,195273,C,24042.650884822993,False,True,214,27,True
cerqrott12,195638,A,14335.259718916874,False,True,95,24,True
cerqrott12,195638,B,14709.844705670512,False,True,142,24,True
cerqrott12,195638,C,12993.411299063262,False,True,190,24,True
cerqrott12,195647,A,17756.374286593556,False,True,95,24,True
cerqrott12,195647,B,18533.521164568385,False,True,142,24,True
cerqrott12,195647,C,16988.30098193071,False,True,190,24,True
cerqrott12,195650,A,17538.042045224556,False,True,95,24,True
cerqrott12,195650,B,15759.297195492349,False,True,142,24,True
cerqrott12,195650,C,13916.345906807324,False,True,190,24,True
cerqrott12,195655,A,17708.11743172814,False,True,95,24,True
cerqrott12,195655,B,17807.787567253235,False,True,143,24,True
cerqrott12,195655,C,16779.46301427652,False,True,191,24,True
cerqrott13,160715,A,6802.897907377069,False,True,86,21,True
cerqrott13,160715,B,5817.668986962279,False,True,129,21,True
cerqrott13,160715,C,5678.7537564995955,False,True,172,21,True
cerqrott13,160720,A,8246.087987435672,False,True,86,21,True
cerqrott13,160720,B,7071.199661971645,False,True,129,21,True
cerqrott13,160720,C,7098.113299925644,False,True,172,21,True
cerqrott13,161138,A,16004.382847853922,False,True,75,19,True
cerqrott13,161138,B,16113.983684085875,False,True,112,19,True
cerqrott13,161138,C,15497.615091601905,False,True,150,19,True
cerqrott13,165022,A,27194.244110243697,False,True,85,22,True
cerqrott13,165022,B,25468.71844831129,False,True,128,21,True
cerqrott13,165022,C,24216.204600778885,False,True,171,21,True
cerqrott13,165028,A,23704.45117383048,False,True,86,21,True
cerqrott13,165028,B,20637.79086712172,False,True,129,21,True
cerqrott13,165028,C,21087.227324923097,False,True,172,21,True
cerqrott13,165042,A,22532.679262171765,False,True,85,22,True
cerqrott13,165042,B,24246.485387054567,False,True,128,21,True
cerqrott13,165042,C,23772.61314387248,False,True,171,21,True
cerqrott13,165861,A,23809.354026186997,False,True,86,21,True
cerqrott13,165861,B,22171.67392506157,False,True,129,21,True
cerqrott13,165861,C,19648.487205996695,False,True,172,21,True
cerqrott13,170396,A,6516.473752361736,False,True,92,23,True
cerqrott13,170396,B,5877.89437835097,False,True,138,23,True
cerqrott13,170396,C,5226.795595787605,False,True,184,23,True
cerqrott13,187017,A,14110.56919119766,False,True,100,25,True
cerqrott13,187017,B,12175.561808710805,False,True,150,25,True
cerqrott13,187017,C,14243.0839955016,False,True,200,25,True
cerqrott13,187020,A,13085.54673579613,False,True,102,26,True
